customer,months,year,Gross_sales_Amount
"Atliq Exclusive",December,2017,1184.46
"Atliq Exclusive",December,2017,1329.50
"Atliq Exclusive",December,2017,1470.27
"Atliq Exclusive",December,2017,1512.31
"Atliq Exclusive",December,2017,156.59
"Atliq Exclusive",December,2017,148.06
"Atliq Exclusive",December,2017,166.19
"Atliq Exclusive",December,2017,183.78
"Atliq Exclusive",December,2017,189.04
"Atliq Exclusive",December,2017,2153.17
"Atliq Exclusive",December,2017,2035.79
"Atliq Exclusive",December,2017,2285.07
"Atliq Exclusive",December,2017,2527.02
"Atliq Exclusive",December,2017,2599.28
"Atliq Exclusive",December,2017,412.76
"Atliq Exclusive",December,2017,365.44
"Atliq Exclusive",December,2017,454.24
"Atliq Exclusive",December,2017,460.38
"Atliq Exclusive",December,2017,407.61
"Atliq Exclusive",December,2017,506.65
"Atliq Exclusive",December,2017,31.75
"Atliq Exclusive",December,2017,28.11
"Atliq Exclusive",December,2017,34.94
"Atliq Exclusive",December,2017,523.88
"Atliq Exclusive",December,2017,463.83
"Atliq Exclusive",December,2017,576.54
"Atliq Exclusive",December,2017,1396.76
"Atliq Exclusive",December,2017,1342.99
"Atliq Exclusive",December,2017,1431.54
"Atliq Exclusive",December,2017,415.70
"Atliq Exclusive",December,2017,399.70
"Atliq Exclusive",December,2017,426.06
"Atliq Exclusive",December,2017,33.26
"Atliq Exclusive",December,2017,31.98
"Atliq Exclusive",December,2017,34.08
"Atliq Exclusive",December,2017,2178.28
"Atliq Exclusive",December,2017,2094.43
"Atliq Exclusive",December,2017,2232.53
"Atliq Exclusive",December,2017,963.62
"Atliq Exclusive",December,2017,860.46
"Atliq Exclusive",December,2017,941.95
"Atliq Exclusive",December,2017,1054.27
"Atliq Exclusive",December,2017,1138.93
"Atliq Exclusive",December,2017,196.29
"Atliq Exclusive",December,2017,175.28
"Atliq Exclusive",December,2017,191.88
"Atliq Exclusive",December,2017,214.76
"Atliq Exclusive",December,2017,232.00
"Atliq Exclusive",December,2017,160.60
"Atliq Exclusive",December,2017,143.41
"Atliq Exclusive",December,2017,156.99
"Atliq Exclusive",December,2017,175.71
"Atliq Exclusive",December,2017,189.82
"Atliq Exclusive",December,2017,1017.16
"Atliq Exclusive",December,2017,908.27
"Atliq Exclusive",December,2017,994.29
"Atliq Exclusive",December,2017,1112.84
"Atliq Exclusive",December,2017,1202.20
"Atliq Exclusive",December,2017,1696.76
"Atliq Exclusive",December,2017,1592.75
"Atliq Exclusive",December,2017,1733.40
"Atliq Exclusive",December,2017,1813.07
"Atliq Exclusive",December,2017,1795.97
"Atliq Exclusive",December,2017,1211.97
"Atliq Exclusive",December,2017,1137.68
"Atliq Exclusive",December,2017,1238.15
"Atliq Exclusive",December,2017,1295.05
"Atliq Exclusive",December,2017,1282.83
"Atliq Exclusive",December,2017,167.81
"Atliq Exclusive",December,2017,157.52
"Atliq Exclusive",December,2017,171.44
"Atliq Exclusive",December,2017,179.32
"Atliq Exclusive",December,2017,177.62
"Atliq Exclusive",December,2017,484.79
"Atliq Exclusive",December,2017,455.07
"Atliq Exclusive",December,2017,495.26
"Atliq Exclusive",December,2017,518.02
"Atliq Exclusive",December,2017,513.13
"Atliq Exclusive",December,2017,1742.02
"Atliq Exclusive",December,2017,1669.11
"Atliq Exclusive",December,2017,1874.48
"Atliq Exclusive",December,2017,2027.74
"Atliq Exclusive",December,2017,2055.02
"Atliq Exclusive",December,2017,586.42
"Atliq Exclusive",December,2017,561.88
"Atliq Exclusive",December,2017,631.01
"Atliq Exclusive",December,2017,682.60
"Atliq Exclusive",December,2017,691.79
"Atliq Exclusive",December,2017,155.23
"Atliq Exclusive",December,2017,148.73
"Atliq Exclusive",December,2017,167.03
"Atliq Exclusive",December,2017,180.69
"Atliq Exclusive",December,2017,183.12
"Atliq Exclusive",December,2017,413.94
"Atliq Exclusive",December,2017,396.62
"Atliq Exclusive",December,2017,445.42
"Atliq Exclusive",December,2017,481.84
"Atliq Exclusive",December,2017,488.32
"Atliq Exclusive",December,2017,1936.37
"Atliq Exclusive",December,2017,1898.81
"Atliq Exclusive",December,2017,2120.42
"Atliq Exclusive",December,2017,2222.07
"Atliq Exclusive",December,2017,2420.46
"Atliq Exclusive",December,2017,2373.51
"Atliq Exclusive",December,2017,2650.53
"Atliq Exclusive",December,2017,2777.59
"Atliq Exclusive",December,2017,387.27
"Atliq Exclusive",December,2017,379.76
"Atliq Exclusive",December,2017,424.08
"Atliq Exclusive",December,2017,444.41
"Atliq Exclusive",December,2017,4453.65
"Atliq Exclusive",December,2017,4367.26
"Atliq Exclusive",December,2017,4876.97
"Atliq Exclusive",December,2017,5110.77
"Atliq Exclusive",December,2017,3044.10
"Atliq Exclusive",December,2017,2852.79
"Atliq Exclusive",December,2017,3280.20
"Atliq Exclusive",December,2017,3457.43
"Atliq Exclusive",December,2017,2174.36
"Atliq Exclusive",December,2017,2037.71
"Atliq Exclusive",December,2017,2343.00
"Atliq Exclusive",December,2017,2469.59
"Atliq Exclusive",December,2017,434.87
"Atliq Exclusive",December,2017,407.54
"Atliq Exclusive",December,2017,468.60
"Atliq Exclusive",December,2017,493.92
"Atliq Exclusive",December,2017,5653.33
"Atliq Exclusive",December,2017,5298.05
"Atliq Exclusive",December,2017,6091.81
"Atliq Exclusive",December,2017,6420.94
"Atliq Exclusive",December,2017,5258.31
"Atliq Exclusive",December,2017,5534.41
"Atliq Exclusive",December,2017,5801.56
"Atliq Exclusive",December,2017,6196.58
"Atliq Exclusive",December,2017,2313.65
"Atliq Exclusive",December,2017,2435.14
"Atliq Exclusive",December,2017,2552.69
"Atliq Exclusive",December,2017,2726.49
"Atliq Exclusive",December,2017,210.33
"Atliq Exclusive",December,2017,221.38
"Atliq Exclusive",December,2017,232.06
"Atliq Exclusive",December,2017,247.86
"Atliq Exclusive",December,2017,9464.95
"Atliq Exclusive",December,2017,9961.93
"Atliq Exclusive",December,2017,10442.81
"Atliq Exclusive",December,2017,11153.84
"Atliq Exclusive",December,2017,5371.39
"Atliq Exclusive",December,2017,4998.56
"Atliq Exclusive",December,2017,5852.74
"Atliq Exclusive",December,2017,5964.67
"Atliq Exclusive",December,2017,6858.79
"Atliq Exclusive",December,2017,4252.35
"Atliq Exclusive",December,2017,3957.19
"Atliq Exclusive",December,2017,4633.42
"Atliq Exclusive",December,2017,4722.03
"Atliq Exclusive",December,2017,5429.87
"Atliq Exclusive",December,2017,559.52
"Atliq Exclusive",December,2017,520.68
"Atliq Exclusive",December,2017,609.66
"Atliq Exclusive",December,2017,621.32
"Atliq Exclusive",December,2017,714.46
"Atliq Exclusive",December,2017,2573.79
"Atliq Exclusive",December,2017,2395.14
"Atliq Exclusive",December,2017,2804.44
"Atliq Exclusive",December,2017,2858.07
"Atliq Exclusive",December,2017,3286.50
"Atliq Exclusive",December,2017,5645.95
"Atliq Exclusive",December,2017,5757.86
"Atliq Exclusive",December,2017,6105.95
"Atliq Exclusive",December,2017,6090.43
"Atliq Exclusive",December,2017,6947.98
"Atliq Exclusive",December,2017,3844.05
"Atliq Exclusive",December,2017,3920.25
"Atliq Exclusive",December,2017,4157.24
"Atliq Exclusive",December,2017,4146.68
"Atliq Exclusive",December,2017,4730.54
"Atliq Exclusive",December,2017,840.89
"Atliq Exclusive",December,2017,857.55
"Atliq Exclusive",December,2017,909.40
"Atliq Exclusive",December,2017,907.09
"Atliq Exclusive",December,2017,1034.81
"Atliq Exclusive",December,2017,4564.81
"Atliq Exclusive",December,2017,4655.29
"Atliq Exclusive",December,2017,4936.72
"Atliq Exclusive",December,2017,4924.18
"Atliq Exclusive",December,2017,5617.51
"Atliq Exclusive",December,2017,7620.52
"Atliq Exclusive",December,2017,7932.14
"Atliq Exclusive",December,2017,7922.95
"Atliq Exclusive",December,2017,9093.25
"Atliq Exclusive",December,2017,9527.20
"Atliq Exclusive",December,2017,1641.34
"Atliq Exclusive",December,2017,1708.46
"Atliq Exclusive",December,2017,1706.48
"Atliq Exclusive",December,2017,1958.55
"Atliq Exclusive",December,2017,2052.01
"Atliq Exclusive",December,2017,117.24
"Atliq Exclusive",December,2017,122.03
"Atliq Exclusive",December,2017,121.89
"Atliq Exclusive",December,2017,139.90
"Atliq Exclusive",December,2017,146.57
"Atliq Exclusive",December,2017,11606.63
"Atliq Exclusive",December,2017,12081.26
"Atliq Exclusive",December,2017,12067.27
"Atliq Exclusive",December,2017,13849.72
"Atliq Exclusive",December,2017,14510.66
"Atliq Exclusive",December,2017,4194.81
"Atliq Exclusive",December,2017,4171.18
"Atliq Exclusive",December,2017,4393.45
"Atliq Exclusive",December,2017,4613.19
"Atliq Exclusive",December,2017,4826.52
"Atliq Exclusive",December,2017,3331.17
"Atliq Exclusive",December,2017,3312.41
"Atliq Exclusive",December,2017,3488.92
"Atliq Exclusive",December,2017,3663.42
"Atliq Exclusive",December,2017,3832.83
"Atliq Exclusive",December,2017,616.88
"Atliq Exclusive",December,2017,613.41
"Atliq Exclusive",December,2017,646.10
"Atliq Exclusive",December,2017,678.41
"Atliq Exclusive",December,2017,709.78
"Atliq Exclusive",December,2017,5551.96
"Atliq Exclusive",December,2017,5520.68
"Atliq Exclusive",December,2017,5814.86
"Atliq Exclusive",December,2017,6105.70
"Atliq Exclusive",December,2017,6388.04
"Atliq Exclusive",December,2017,34.77
"Atliq Exclusive",December,2017,29.98
"Atliq Exclusive",December,2017,37.08
"Atliq Exclusive",December,2017,39.30
"Atliq Exclusive",December,2017,52.15
"Atliq Exclusive",December,2017,44.96
"Atliq Exclusive",December,2017,55.61
"Atliq Exclusive",December,2017,58.95
"Atliq Exclusive",December,2017,156.46
"Atliq Exclusive",December,2017,134.89
"Atliq Exclusive",December,2017,166.84
"Atliq Exclusive",December,2017,176.84
"Atliq Exclusive",December,2017,49.00
"Atliq Exclusive",December,2017,48.67
"Atliq Exclusive",December,2017,53.57
"Atliq Exclusive",December,2017,61.39
"Atliq Exclusive",December,2017,81.67
"Atliq Exclusive",December,2017,81.12
"Atliq Exclusive",December,2017,89.28
"Atliq Exclusive",December,2017,102.31
"Atliq Exclusive",December,2017,65.34
"Atliq Exclusive",December,2017,64.89
"Atliq Exclusive",December,2017,71.43
"Atliq Exclusive",December,2017,81.85
"Atliq Exclusive",December,2017,92.96
"Atliq Exclusive",December,2017,95.93
"Atliq Exclusive",December,2017,99.56
"Atliq Exclusive",December,2017,106.01
"Atliq Exclusive",December,2017,55.78
"Atliq Exclusive",December,2017,57.56
"Atliq Exclusive",December,2017,59.74
"Atliq Exclusive",December,2017,63.61
"Atliq Exclusive",December,2017,130.14
"Atliq Exclusive",December,2017,134.30
"Atliq Exclusive",December,2017,139.39
"Atliq Exclusive",December,2017,148.41
"Atliq Exclusive",December,2017,41.33
"Atliq Exclusive",December,2017,42.97
"Atliq Exclusive",December,2017,45.74
"Atliq Exclusive",December,2017,42.90
"Atliq Exclusive",December,2017,20.66
"Atliq Exclusive",December,2017,21.48
"Atliq Exclusive",December,2017,22.87
"Atliq Exclusive",December,2017,21.45
"Atliq Exclusive",December,2017,61.99
"Atliq Exclusive",December,2017,64.45
"Atliq Exclusive",December,2017,68.61
"Atliq Exclusive",December,2017,64.35
"Atliq Exclusive",December,2017,65.46
"Atliq Exclusive",December,2017,59.54
"Atliq Exclusive",December,2017,66.37
"Atliq Exclusive",December,2017,65.66
"Atliq Exclusive",December,2017,74.86
"Atliq Exclusive",December,2017,65.46
"Atliq Exclusive",December,2017,59.54
"Atliq Exclusive",December,2017,66.37
"Atliq Exclusive",December,2017,65.66
"Atliq Exclusive",December,2017,74.86
"Atliq Exclusive",December,2017,21.82
"Atliq Exclusive",December,2017,19.85
"Atliq Exclusive",December,2017,22.12
"Atliq Exclusive",December,2017,21.89
"Atliq Exclusive",December,2017,24.95
"Atliq Exclusive",December,2017,436.51
"Atliq Exclusive",December,2017,423.83
"Atliq Exclusive",December,2017,434.60
"Atliq Exclusive",December,2017,438.57
"Atliq Exclusive",December,2017,234.37
"Atliq Exclusive",December,2017,227.56
"Atliq Exclusive",December,2017,233.34
"Atliq Exclusive",December,2017,235.47
"Atliq Exclusive",December,2017,213.86
"Atliq Exclusive",December,2017,207.65
"Atliq Exclusive",December,2017,212.93
"Atliq Exclusive",December,2017,214.87
"Atliq Exclusive",December,2017,1596.63
"Atliq Exclusive",December,2017,1550.25
"Atliq Exclusive",December,2017,1589.66
"Atliq Exclusive",December,2017,1604.15
"Atliq Exclusive",December,2017,315.29
"Atliq Exclusive",December,2017,295.29
"Atliq Exclusive",December,2017,319.56
"Atliq Exclusive",December,2017,363.98
"Atliq Exclusive",December,2017,949.33
"Atliq Exclusive",December,2017,889.10
"Atliq Exclusive",December,2017,962.21
"Atliq Exclusive",December,2017,1095.95
"Atliq Exclusive",December,2017,41.58
"Atliq Exclusive",December,2017,38.94
"Atliq Exclusive",December,2017,42.14
"Atliq Exclusive",December,2017,48.00
"Atliq Exclusive",December,2017,2664.35
"Atliq Exclusive",December,2017,2495.33
"Atliq Exclusive",December,2017,2700.50
"Atliq Exclusive",December,2017,3075.85
"Atliq Exclusive",December,2017,1326.81
"Atliq Exclusive",December,2017,1268.13
"Atliq Exclusive",December,2017,1426.08
"Atliq Exclusive",December,2017,1499.26
"Atliq Exclusive",December,2017,1535.94
"Atliq Exclusive",December,2017,621.32
"Atliq Exclusive",December,2017,593.84
"Atliq Exclusive",December,2017,667.80
"Atliq Exclusive",December,2017,702.07
"Atliq Exclusive",December,2017,719.25
"Atliq Exclusive",December,2017,160.34
"Atliq Exclusive",December,2017,153.25
"Atliq Exclusive",December,2017,172.34
"Atliq Exclusive",December,2017,181.18
"Atliq Exclusive",December,2017,185.61
"Atliq Exclusive",December,2017,1984.21
"Atliq Exclusive",December,2017,1896.44
"Atliq Exclusive",December,2017,2132.66
"Atliq Exclusive",December,2017,2242.10
"Atliq Exclusive",December,2017,2296.95
"Atliq Exclusive",December,2017,2276.80
"Atliq Exclusive",December,2017,2099.54
"Atliq Exclusive",December,2017,2463.00
"Atliq Exclusive",December,2017,2684.42
"Atliq Exclusive",December,2017,2753.63
"Atliq Exclusive",December,2017,2263.96
"Atliq Exclusive",December,2017,2087.70
"Atliq Exclusive",December,2017,2449.11
"Atliq Exclusive",December,2017,2669.28
"Atliq Exclusive",December,2017,2738.10
"Atliq Exclusive",December,2017,94.15
"Atliq Exclusive",December,2017,86.82
"Atliq Exclusive",December,2017,101.85
"Atliq Exclusive",December,2017,111.01
"Atliq Exclusive",December,2017,113.87
"Atliq Exclusive",December,2017,483.61
"Atliq Exclusive",December,2017,445.95
"Atliq Exclusive",December,2017,523.16
"Atliq Exclusive",December,2017,570.19
"Atliq Exclusive",December,2017,584.89
"Atliq Exclusive",December,2017,1359.73
"Atliq Exclusive",December,2017,1214.72
"Atliq Exclusive",December,2017,1446.59
"Atliq Exclusive",December,2017,1402.43
"Atliq Exclusive",December,2017,1525.62
"Atliq Exclusive",December,2017,1182.38
"Atliq Exclusive",December,2017,1056.28
"Atliq Exclusive",December,2017,1257.91
"Atliq Exclusive",December,2017,1219.50
"Atliq Exclusive",December,2017,1326.62
"Atliq Exclusive",December,2017,104.59
"Atliq Exclusive",December,2017,93.44
"Atliq Exclusive",December,2017,111.28
"Atliq Exclusive",December,2017,107.88
"Atliq Exclusive",December,2017,117.36
"Atliq Exclusive",December,2017,3201.51
"Atliq Exclusive",December,2017,2860.07
"Atliq Exclusive",December,2017,3406.02
"Atliq Exclusive",December,2017,3302.04
"Atliq Exclusive",December,2017,3592.09
"Atliq Exclusive",December,2017,1762.30
"Atliq Exclusive",December,2017,1492.46
"Atliq Exclusive",December,2017,1764.61
"Atliq Exclusive",December,2017,1760.16
"Atliq Exclusive",December,2017,1763.91
"Atliq Exclusive",December,2017,699.66
"Atliq Exclusive",December,2017,592.53
"Atliq Exclusive",December,2017,700.58
"Atliq Exclusive",December,2017,698.81
"Atliq Exclusive",December,2017,700.30
"Atliq Exclusive",December,2017,210.42
"Atliq Exclusive",December,2017,178.20
"Atliq Exclusive",December,2017,210.70
"Atliq Exclusive",December,2017,210.17
"Atliq Exclusive",December,2017,210.62
"Atliq Exclusive",December,2017,2020.07
"Atliq Exclusive",December,2017,1710.76
"Atliq Exclusive",December,2017,2022.72
"Atliq Exclusive",December,2017,2017.61
"Atliq Exclusive",December,2017,2021.91
"Atliq Exclusive",December,2017,3080.04
"Atliq Exclusive",December,2017,3246.90
"Atliq Exclusive",December,2017,3549.57
"Atliq Exclusive",December,2017,3654.54
"Atliq Exclusive",December,2017,3980.26
"Atliq Exclusive",December,2017,765.43
"Atliq Exclusive",December,2017,806.89
"Atliq Exclusive",December,2017,882.11
"Atliq Exclusive",December,2017,908.20
"Atliq Exclusive",December,2017,989.14
"Atliq Exclusive",December,2017,242.92
"Atliq Exclusive",December,2017,256.08
"Atliq Exclusive",December,2017,279.95
"Atliq Exclusive",December,2017,288.23
"Atliq Exclusive",December,2017,313.92
"Atliq Exclusive",December,2017,1650.02
"Atliq Exclusive",December,2017,1739.41
"Atliq Exclusive",December,2017,1901.56
"Atliq Exclusive",December,2017,1957.79
"Atliq Exclusive",December,2017,2132.28
"Atliq Exclusive",December,2017,2147.11
"Atliq Exclusive",December,2017,2127.80
"Atliq Exclusive",December,2017,2290.67
"Atliq Exclusive",December,2017,2498.11
"Atliq Exclusive",December,2017,2371.98
"Atliq Exclusive",December,2017,2719.67
"Atliq Exclusive",December,2017,2695.21
"Atliq Exclusive",December,2017,2901.51
"Atliq Exclusive",December,2017,3164.27
"Atliq Exclusive",December,2017,3004.51
"Atliq Exclusive",December,2017,247.74
"Atliq Exclusive",December,2017,245.52
"Atliq Exclusive",December,2017,264.31
"Atliq Exclusive",December,2017,288.24
"Atliq Exclusive",December,2017,273.69
"Atliq Exclusive",December,2017,1563.53
"Atliq Exclusive",December,2017,1549.48
"Atliq Exclusive",December,2017,1668.07
"Atliq Exclusive",December,2017,1819.13
"Atliq Exclusive",December,2017,1727.29
"Atliq Exclusive",December,2017,1940.59
"Atliq Exclusive",December,2017,1731.86
"Atliq Exclusive",December,2017,1953.96
"Atliq Exclusive",December,2017,1918.08
"Atliq Exclusive",December,2017,2078.88
"Atliq Exclusive",December,2017,3288.80
"Atliq Exclusive",December,2017,2935.05
"Atliq Exclusive",December,2017,3311.45
"Atliq Exclusive",December,2017,3250.64
"Atliq Exclusive",December,2017,3523.15
"Atliq Exclusive",December,2017,428.97
"Atliq Exclusive",December,2017,382.83
"Atliq Exclusive",December,2017,431.93
"Atliq Exclusive",December,2017,424.00
"Atliq Exclusive",December,2017,459.54
"Atliq Exclusive",December,2017,7360.64
"Atliq Exclusive",December,2017,6568.91
"Atliq Exclusive",December,2017,7411.34
